accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,roc_auc_ovr_macro,seed,feature_set,model_name,split_type,train_rows,test_rows
0.3333333333333333,0.5370370370370371,0.47138047138047146,0.33607317687807964,0.39041966253277355,0.6949695500420138,2,financial_only,naive_bayes,grouped,307,75
0.6533333333333333,0.7669376693766937,0.5185185185185185,0.5425685425685426,0.6403463203463203,0.7846083733764893,2,financial_only,random_forest,grouped,307,75
0.6533333333333333,0.6049288617886179,0.5176767676767676,0.5324841824841825,0.6409310689310689,0.761212351792062,2,financial_only,xgboost,grouped,307,75
0.5733333333333334,0.5503907032658786,0.5496632996632996,0.5029069213320372,0.6192051238062561,0.8159927833840878,2,financial_enriched,logistic_regression,grouped,307,75
0.38666666666666666,0.5019323671497584,0.4604377104377104,0.3685799284914981,0.4469676574142307,0.6947970172607855,2,financial_enriched,naive_bayes,grouped,307,75
0.68,0.7829153605015674,0.5816498316498316,0.6233870967741936,0.6718709677419354,0.839599142135374,2,financial_enriched,random_forest,grouped,307,75
0.68,0.7138888888888889,0.6742424242424242,0.6909065593276119,0.6785995291258449,0.838407164494121,2,financial_enriched,xgboost,grouped,307,75
0.5066666666666667,0.47739139515455303,0.5909090909090908,0.46212198593150977,0.5026136340422055,0.7634001800668466,2,esg_only,logistic_regression,grouped,307,75
0.4,0.5258064516129032,0.5580808080808081,0.3499657996737815,0.39311643895680237,0.7626835054371286,2,esg_only,naive_bayes,grouped,307,75
0.64,0.7537537537537538,0.5555555555555555,0.5984126984126984,0.6365714285714287,0.8465948973195351,2,esg_only,random_forest,grouped,307,75
0.6266666666666667,0.6172149122807018,0.5900673400673401,0.601915201915202,0.6251914571914572,0.8032490858577814,2,esg_only,xgboost,grouped,307,75
0.5333333333333333,0.4871530258527163,0.6102693602693603,0.4953548866592345,0.5240133779264214,0.7759047179337034,2,esg_financial,logistic_regression,grouped,307,75
0.32,0.5195189639222942,0.4570707070707071,0.3025600457812263,0.35179371518017943,0.7301097989503788,2,esg_financial,naive_bayes,grouped,307,75
0.72,0.703045903045903,0.6127946127946128,0.6391500283522845,0.714362968931865,0.8941875354918833,2,esg_financial,random_forest,grouped,307,75
0.72,0.6857142857142856,0.6590909090909091,0.670633426225804,0.7192950214656926,0.8468601983094737,2,esg_financial,xgboost,grouped,307,75
0.6,0.5679361004136357,0.6574074074074074,0.5371933621933622,0.5952251082251082,0.816270417719693,2,esg_financial_enriched,logistic_regression,grouped,307,75
0.4266666666666667,0.5527065527065527,0.4873737373737374,0.39259259259259255,0.48088888888888887,0.7260951608777694,2,esg_financial_enriched,naive_bayes,grouped,307,75
0.7733333333333333,0.8434303697875688,0.696127946127946,0.7406204906204906,0.7698268398268399,0.9061234659060746,2,esg_financial_enriched,random_forest,grouped,307,75
0.7733333333333333,0.8437328954570334,0.7415824915824917,0.7789357595809209,0.7719900744416873,0.8806861415557069,2,esg_financial_enriched,xgboost,grouped,307,75
0.4155844155844156,0.5363214021750607,0.4913847117794487,0.4032608695652174,0.4792819499341238,0.666465117310982,3,financial_only,logistic_regression,stratified,305,77
0.23376623376623376,0.4205627705627705,0.39920112781954886,0.23823366555924697,0.2579029497634149,0.5889510482555594,3,financial_only,naive_bayes,stratified,305,77
0.5844155844155844,0.5325611325611326,0.5053258145363408,0.5143934881874132,0.5821982266294357,0.7588901951918868,3,financial_only,random_forest,stratified,305,77
0.5844155844155844,0.5409035409035409,0.6152882205513784,0.5606606606606607,0.5872118872118872,0.758574052653,3,financial_only,xgboost,stratified,305,77
0.5064935064935064,0.44682539682539685,0.48002819548872183,0.45509376623175263,0.5139621640772883,0.6342482809588073,3,financial_enriched,logistic_regression,stratified,305,77
